id;title;type;release_year;age_certification;genres;imdb_score;tmdb_popularity;tmdb_score
tm857430;The Occupant;MOVIE;2020;R;['thriller', 'european', 'horror', 'drama'];6.400000;8.774000;8.774000
tm857873;Door Ke Darshan;MOVIE;2020;;['drama'];0.000000;3.273000;3.273000
tm858000;Rurouni Kenshin: The Final;MOVIE;2021;PG-13;['drama', 'action'];7.200000;64.961998;64.961998
tm857921;The Present;MOVIE;2020;PG-13;['drama'];0.000000;2.628000;2.628000
tm857805;The Bridge Curse;MOVIE;2020;;['horror', 'thriller'];0.000000;35.118999;35.118999
tm857399;Marc Maron: End Times Fun;MOVIE;2020;;['comedy', 'documentation'];6.800000;2.864000;2.864000
tm85689;Krishna Cottage;MOVIE;2004;;['thriller', 'horror', 'romance', 'drama'];5.100000;1.357000;1.357000
tm858287;Jersey;MOVIE;2022;;['drama', 'sport', 'romance'];7.300000;68.203003;68.203003
tm858416;Guilty;MOVIE;2020;;['thriller'];0.000000;5.475000;5.475000
tm858869;Stowaway;MOVIE;2021;PG-13;['thriller', 'action', 'scifi', 'drama'];5.600000;23.375999;23.375999
tm858471;The Bridge;MOVIE;2017;;['drama', 'romance'];5.600000;0.600000;0.600000
tm859005;Today We Fix the World;MOVIE;2022;;['comedy', 'drama'];6.200000;7.384000;7.384000
tm859256;Red;MOVIE;2021;;['thriller', 'crime', 'drama'];0.000000;4.828000;4.828000
tm859143;Torbaaz;MOVIE;2020;;['drama', 'thriller', 'action', 'sport'];6.900000;2.797000;2.797000
tm860204;Dreamy Eyes;MOVIE;2019;;['drama', 'romance'];0.000000;4.549000;4.549000
tm860487;Pac�s Scary Halloween;MOVIE;2016;;[];0.000000;1.989000;1.989000
tm860261;To All the Boys: Always and Forever;MOVIE;2021;PG-13;['romance', 'comedy', 'drama'];6.300000;53.199001;53.199001
tm859424;Maradona's Legs;MOVIE;2019;;['drama', 'comedy'];0.000000;1.250000;1.250000
tm858954;Nobody Sleeps in the Woods Tonight;MOVIE;2020;;['horror', 'thriller', 'drama', 'romance', 'fantasy', 'european'];4.900000;91.501999;91.501999
tm860965;Dave Chappelle: The Kennedy Center Mark Twain Prize;MOVIE;2020;;['comedy'];7.400000;5.378000;5.378000
tm861018;Sweet & Sour;MOVIE;2021;;['comedy', 'romance'];6.700000;57.383999;57.383999
tm861718;Villain;MOVIE;2020;R;['crime', 'drama', 'thriller', 'action'];5.900000;4.029000;4.029000
tm861000;Worth;MOVIE;2021;PG-13;['drama', 'history'];6.800000;14.465000;14.465000
tm862830;Seriously Single;MOVIE;2020;;['comedy', 'romance'];4.400000;7.403000;7.403000
tm863351;The God Committee;MOVIE;2021;;['drama', 'thriller'];5.800000;13.632000;13.632000
tm863514;House Arrest;MOVIE;2019;;['comedy'];5.500000;3.176000;3.176000
tm863280;Showtime 1958;MOVIE;2020;;['drama'];5.600000;1.275000;1.275000
tm86189;Good Luck Chuck;MOVIE;2007;;['comedy', 'romance'];5.600000;30.423000;30.423000
tm86051;Black Friday;MOVIE;2004;R;['crime', 'history', 'action', 'drama'];8.400000;5.753000;5.753000
tm863808;My Octopus Teacher;MOVIE;2020;;['documentation'];8.100000;19.275999;19.275999
tm863829;Ali & Ratu Ratu Queens;MOVIE;2021;;['drama', 'comedy'];7.000000;1.801000;1.801000
tm863879;Kaamyaab;MOVIE;2020;PG;['comedy', 'drama'];0.000000;3.602000;3.602000
tm863823;Finding ?Ohana;MOVIE;2021;PG;['action', 'comedy', 'family'];6.100000;50.070000;50.070000
tm863919;Extinct;MOVIE;2021;;['animation', 'comedy', 'family', 'action'];5.400000;61.643002;61.643002
tm863992;The Most Dangerous Man in Europe;MOVIE;2020;;['documentation', 'history', 'war'];6.800000;4.580000;4.580000
tm866495;Love Like the Falling Rain;MOVIE;2020;;['drama', 'romance', 'fantasy'];4.700000;3.639000;3.639000
tm867681;Haseen Dillruba;MOVIE;2021;;['romance', 'thriller', 'crime', 'drama'];6.900000;15.216000;15.216000
tm866782;One-Way to Tomorrow;MOVIE;2020;;['comedy', 'romance', 'drama'];5.600000;3.827000;3.827000
tm864480;Unknown Origins;MOVIE;2020;;['crime', 'drama', 'thriller', 'comedy', 'action'];6.100000;8.534000;8.534000
tm863890;Rising High;MOVIE;2020;;['comedy', 'drama'];5.900000;10.793000;10.793000
tm863611;Kappela;MOVIE;2020;;['romance', 'comedy'];7.500000;0.000000;0.000000
tm85811;The Girl Next Door;MOVIE;2004;;['comedy', 'romance', 'drama'];6.700000;37.314999;37.314999
tm85549;Tito;MOVIE;2004;;['documentation', 'crime', 'drama', 'romance', 'action'];7.200000;1.814000;1.814000
tm868777;Love, Guaranteed;MOVIE;2020;;['comedy', 'romance'];5.600000;12.174000;12.174000
tm869307;Three Thieves;MOVIE;2019;;['comedy'];8.200000;0.659000;0.659000
tm869475;Pagglait;MOVIE;2021;;['comedy', 'drama'];6.900000;3.997000;3.997000
tm869373;High & Low: The Worst;MOVIE;2019;;['action', 'comedy'];6.700000;4.017000;4.017000
tm86924;Soul Plane;MOVIE;2004;R;['romance', 'comedy'];4.500000;21.864000;21.864000
tm871330;Full Out 2: You Got This!;MOVIE;2020;;['family'];4.600000;7.344000;7.344000
tm872496;Autumn Girl;MOVIE;2021;;['drama', 'romance'];5.400000;4.521000;4.521000
tm872108;A Week Away;MOVIE;2021;;['drama', 'family', 'romance'];5.700000;30.452999;30.452999
tm86995;Christmas with the Kranks;MOVIE;2004;PG;['comedy', 'family'];5.400000;17.708000;17.708000
tm873354;Si Doel the Movie 3;MOVIE;2020;;['drama', 'romance'];6.500000;0.000000;0.000000
tm876083;Xtreme;MOVIE;2021;;['action', 'crime', 'drama', 'thriller', 'fantasy'];5.800000;31.451000;31.451000
tm876608;Sounds Like Love;MOVIE;2021;;['comedy', 'music', 'romance', 'drama'];5.400000;31.672001;31.672001
tm873357;Mariposa;MOVIE;2020;;['comedy', 'drama', 'romance'];6.900000;0.000000;0.000000
tm876997;Most Eligible Bachelor;MOVIE;2021;;['drama', 'romance'];6.100000;2.675000;2.675000
tm877456;9to5: The Story of A Movement;MOVIE;2020;;['documentation', 'history'];7.400000;1.777000;1.777000
tm877746;Krishna and His Leela;MOVIE;2020;;['comedy', 'romance'];5.600000;0.000000;0.000000
tm877681;American Pie Presents: Girls' Rules;MOVIE;2020;R;['comedy'];0.000000;50.358002;50.358002
tm87672;Rabun;MOVIE;2003;;['drama', 'family'];7.600000;1.201000;1.201000
tm873159;The Yin-Yang Master: Dream of Eternity;MOVIE;2020;PG-13;['drama', 'fantasy', 'scifi', 'action'];6.400000;30.086000;30.086000
tm878492;Fate of Alakada;MOVIE;2020;;['comedy'];6.900000;1.307000;1.307000
tm878575;The Heartbreak Club;MOVIE;2021;;['comedy', 'drama', 'romance'];6.300000;1.401000;1.401000
tm878495;Kambili: The Whole 30 Yards;MOVIE;2020;;['romance', 'comedy'];6.800000;2.103000;2.103000
tm878995;Dragons: Rescue Riders: Hunt for the Golden Dragon;MOVIE;2020;;['animation', 'action', 'comedy', 'family', 'fantasy'];5.100000;7.160000;7.160000
tm878842;The Edge of All We Know;MOVIE;2020;;['documentation'];6.600000;7.700000;7.700000
tm879556;David A. Arnold Fat Ballerina;MOVIE;2020;;['comedy'];7.300000;1.859000;1.859000
tm879685;The Perfect Family;MOVIE;2021;;['comedy'];5.300000;0.000000;0.000000
tm880059;All Day and a Night;MOVIE;2020;R;['drama'];5.900000;7.586000;7.586000
tm879609;Brave Blue World;MOVIE;2019;;['documentation'];6.700000;5.305000;5.305000
tm880822;Mobile Suit Gundam Hathaway;MOVIE;2021;PG-13;['scifi', 'animation', 'action', 'drama', 'romance'];6.600000;261.752991;261.752991
tm881162;Athlete A;MOVIE;2020;PG-13;['documentation', 'crime', 'sport'];7.600000;11.880000;11.880000
tm881587;Vengeance Is Mine, All Others Pay Cash;MOVIE;2021;;['romance', 'drama', 'action', 'comedy'];7.000000;2.510000;2.510000
tm881859;A Secret Love;MOVIE;2020;;['documentation', 'drama'];7.800000;12.806000;12.806000
tm881575;Velvet Colecci�n: Grand Finale;MOVIE;2020;;['comedy', 'romance'];7.200000;2.102000;2.102000
tm88045;How Do You Know;MOVIE;2010;PG-13;['comedy', 'drama', 'romance'];5.400000;9.889000;9.889000
tm87909;Thomas & Friends: Thomas and the Jet Engine;MOVIE;2004;G;['animation', 'family'];0.000000;1.751000;1.751000
tm881973;True: Wuzzle Wegg Day;MOVIE;2020;;['animation'];0.000000;1.197000;1.197000
tm882222;Kalek Shanab;MOVIE;2019;PG-13;['comedy'];0.000000;1.399000;1.399000
tm881984;Maska;MOVIE;2020;;['comedy', 'drama', 'romance'];5.900000;1.752000;1.752000
tm882700;Not a Game;MOVIE;2020;;['documentation', 'drama'];0.000000;3.061000;3.061000
tm882875;Sol Levante;MOVIE;2020;;['fantasy', 'scifi'];0.000000;2.659000;2.659000
tm882606;Sethum Aayiram Pon;MOVIE;2019;G;['drama', 'family'];7.200000;1.974000;1.974000
tm883070;David Batra: Elephant in The Room;MOVIE;2020;;['comedy'];5.900000;2.333000;2.333000
tm883113;Earth and Blood;MOVIE;2020;;['action', 'thriller'];0.000000;17.451000;17.451000
tm883441;Money Heist: The Phenomenon;MOVIE;2020;;['documentation'];7.400000;43.094002;43.094002
tm88343;Perazhagan;MOVIE;2004;;['comedy', 'thriller', 'drama', 'romance'];6.400000;4.414000;4.414000
tm883189;Dangerous Lies;MOVIE;2020;;['thriller', 'horror', 'drama', 'comedy', 'crime'];5.300000;11.808000;11.808000
tm882887;LA Originals;MOVIE;2020;;['documentation'];7.200000;7.016000;7.016000
tm881891;Chris D'Elia: No Pain;MOVIE;2020;;['comedy'];5.900000;2.862000;2.862000
tm878333;Pok�mon the Movie: Secrets of the Jungle;MOVIE;2020;;['family', 'fantasy', 'animation', 'action', 'scifi'];6.400000;110.860001;110.860001
tm884369;Best Wishes, Warmest Regards: A Schitt's Creek Farewell;MOVIE;2020;;['documentation'];8.600000;3.016000;3.016000
tm884531;Making Unorthodox;MOVIE;2020;;['documentation'];0.000000;1.767000;1.767000
tm884616;Quiet;MOVIE;2020;;['drama'];6.400000;2.508000;2.508000
tm884581;Rich in Love;MOVIE;2020;;['comedy', 'romance', 'music'];6.000000;15.160000;15.160000
tm884511;The Lost Husband;MOVIE;2020;PG-13;['romance', 'drama'];6.100000;7.282000;7.282000
tm885364;The House of Flowers Presents: The Funeral;MOVIE;2019;;['comedy'];0.000000;10.517000;10.517000
tm885470;My Next Guest with David Letterman and Shah Rukh Khan;MOVIE;2019;;[];0.000000;0.600000;0.600000
tm885775;Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend;MOVIE;2020;PG-13;['comedy', 'scifi', 'romance'];6.900000;8.317000;8.317000
tm885669;The Christmas Chronicles: Part Two;MOVIE;2020;PG;['fantasy', 'family', 'comedy'];6.000000;44.178001;44.178001
tm88465;Insidious;MOVIE;2010;PG-13;['horror', 'thriller'];6.800000;99.128998;99.128998
tm885845;Murder to Mercy - The Cyntoia Brown Story;MOVIE;2020;;['documentation'];6.300000;10.875000;10.875000
tm885948;Yours Sincerely, Kanan Gill;MOVIE;2020;;['comedy'];7.100000;2.638000;2.638000
tm885938;Mauricio Meirelles: Generating Chaos;MOVIE;2020;;['comedy'];0.000000;2.182000;2.182000
tm885860;Hannah Gadsby: Douglas;MOVIE;2020;;['comedy'];0.000000;4.485000;4.485000
tm886193;Laabam;MOVIE;2021;;['drama', 'action'];3.400000;2.339000;2.339000
tm886188;Caught by a Wave;MOVIE;2021;;['romance', 'drama', 'sport'];5.700000;24.705999;24.705999
tm886283;Legacy of Lies;MOVIE;2020;R;['thriller', 'action'];5.000000;10.179000;10.179000
tm886214;Mrs. Serial Killer;MOVIE;2020;;['thriller', 'drama', 'crime'];4.200000;5.325000;5.325000
tm886086;Seized;MOVIE;2020;R;['action', 'thriller'];5.300000;12.920000;12.920000
tm885805;Debt Collectors;MOVIE;2020;R;['action', 'comedy', 'crime'];5.800000;15.007000;15.007000
tm887052;Father Soldier Son;MOVIE;2020;R;['war', 'documentation'];7.300000;10.385000;10.385000
tm887376;Go! Go! Cory Carson: The Chrissy;MOVIE;2020;G;['animation', 'family'];0.000000;4.428000;4.428000
tm887369;Jerry Seinfeld: 23 Hours to Kill;MOVIE;2020;;['comedy'];6.700000;4.296000;4.296000
tm888080;The Last Days of American Crime;MOVIE;2020;;['action', 'crime', 'thriller', 'scifi', 'drama'];3.700000;9.916000;9.916000
tm888850;Blue, Painful, and Brittle;MOVIE;2020;;['action'];0.000000;3.108000;3.108000
tm888243;Pray Away;MOVIE;2021;PG-13;['documentation'];6.500000;10.176000;10.176000
tm887450;Made You Look: A True Story About Fake Art;MOVIE;2020;;['documentation', 'crime'];7.000000;4.929000;4.929000
tm889390;Ben Platt: Live from Radio City Music Hall;MOVIE;2020;;['documentation', 'music'];0.000000;5.334000;5.334000
tm889200;MOTHER;MOVIE;2020;;['drama'];0.000000;8.383000;8.383000
tm889647;The Stand at Paxton County;MOVIE;2020;R;['thriller', 'drama'];6.300000;5.838000;5.838000
tm890013;Lulli;MOVIE;2021;;['fantasy', 'comedy', 'romance'];4.800000;36.942001;36.942001
tm889679;Roped;MOVIE;2020;PG;['drama', 'romance', 'family', 'comedy'];5.400000;10.847000;10.847000
tm889629;Lady Driver;MOVIE;2020;PG;['drama', 'sport'];5.700000;13.497000;13.497000
tm889018;Nobody Knows I'm Here;MOVIE;2020;;['drama', 'music'];6.500000;12.690000;12.690000
tm890479;The Claudia Kishi Club;MOVIE;2020;;['documentation'];0.000000;1.135000;1.135000
tm890591;S�, Mi Amor;MOVIE;2020;;['romance'];0.000000;9.023000;9.023000
tm89054;Osuofia in London 2;MOVIE;2004;;[];0.000000;1.091000;1.091000
tm892081;Eric Andre: Legalize Everything;MOVIE;2020;R;['comedy'];6.100000;2.704000;2.704000
tm890674;Becoming;MOVIE;2020;PG;['documentation'];6.800000;9.982000;9.982000
tm890660;The Paramedic;MOVIE;2020;;['thriller', 'action', 'crime', 'drama'];5.700000;11.497000;11.497000
tm893510;What are the Odds?;MOVIE;2019;;['drama', 'documentation', 'music'];5.200000;1.097000;1.097000
tm893680;Jo Koy: In His Elements;MOVIE;2020;;['comedy'];5.400000;3.871000;3.871000
tm893816;Desperados;MOVIE;2020;;['comedy', 'romance'];5.200000;8.691000;8.691000
tm893799;Lost Bullet;MOVIE;2020;;['thriller', 'action', 'crime'];6.300000;12.144000;12.144000
tm893480;Project Power;MOVIE;2020;R;['crime', 'scifi', 'action', 'thriller'];6.000000;22.480000;22.480000
tm89036;Harold & Kumar Go to White Castle;MOVIE;2004;R;['comedy'];7.000000;15.026000;15.026000
tm886464;The Wrong Missy;MOVIE;2020;R;['romance', 'comedy'];5.700000;31.686001;31.686001
tm88366;Main Hoon Na;MOVIE;2004;PG;['drama', 'action', 'comedy', 'romance', 'thriller'];7.000000;12.629000;12.629000
tm8687;Sam Kinison: Family Entertainment Hour;MOVIE;1991;;['comedy'];0.000000;1.840000;1.840000
tm893874;Choked: Paisa Bolta Hai;MOVIE;2020;;['thriller', 'drama'];5.700000;3.885000;3.885000
tm894254;Penguin Bloom;MOVIE;2021;PG-13;['drama'];6.800000;24.152000;24.152000
tm894241;Kenny Sebastian: The Most Interesting Person in the Room;MOVIE;2020;;['comedy'];6.000000;3.062000;3.062000
tm894858;The End;MOVIE;2019;;['crime'];0.000000;0.675000;0.675000
tm896246;George Lopez: We'll Do It for Half;MOVIE;2020;;['comedy'];5.700000;2.137000;2.137000
tm895839;Under the Riccione Sun;MOVIE;2020;;['romance', 'comedy', 'drama'];5.500000;13.561000;13.561000
tm894619;Feel the Beat;MOVIE;2020;G;['comedy', 'drama', 'family'];6.300000;18.004000;18.004000
tm896976;True: Rainbow Rescue;MOVIE;2020;;['animation'];0.000000;2.410000;2.410000
tm89684;New York Minute;MOVIE;2004;PG;['comedy', 'crime', 'family', 'romance'];4.900000;11.818000;11.818000
tm897466;The Summit of the Gods;MOVIE;2021;PG;['animation', 'thriller', 'drama', 'sport', 'history'];7.500000;8.906000;8.906000
tm897418;DNA;MOVIE;2020;;['drama', 'history'];5.900000;5.874000;5.874000
tm897170;Furie;MOVIE;2019;;['thriller', 'drama', 'horror'];5.600000;12.402000;12.402000
tm89677;The Terminal;MOVIE;2004;PG-13;['drama', 'comedy', 'romance'];7.400000;21.384001;21.384001
tm897771;Picture a Scientist;MOVIE;2020;PG-13;['documentation'];0.000000;4.016000;4.016000
tm897732;Bigfoot Family;MOVIE;2020;G;['animation', 'family'];5.800000;12.910000;12.910000
tm898180;Sitting in Limbo;MOVIE;2020;;['drama'];0.000000;2.015000;2.015000
tm898285;Love and Fury;MOVIE;2020;;['documentation'];6.600000;0.865000;0.865000
tm898322;This Lady Called Life;MOVIE;2020;;['drama'];6.700000;1.709000;1.709000
tm898262;Coven;MOVIE;2020;;['drama', 'history', 'thriller', 'horror', 'action'];6.400000;7.981000;7.981000
tm898169;If Anything Happens I Love You;MOVIE;2020;PG;['drama', 'animation'];0.000000;10.718000;10.718000
tm89764;Inuyasha the Movie 4: Fire on the Mystic Island;MOVIE;2004;PG-13;['fantasy', 'animation', 'action', 'comedy'];7.200000;34.264000;34.264000
tm898614;Sweet Girl;MOVIE;2021;R;['action', 'drama', 'thriller'];5.500000;106.626999;106.626999
tm898699;Larry the Cable Guy: Remain Seated;MOVIE;2020;R;['comedy'];6.600000;2.336000;2.336000
tm898842;C/O Kaadhal;MOVIE;2021;;['drama'];7.700000;0.000000;0.000000
tm898773;Bulbbul;MOVIE;2020;;['fantasy', 'horror', 'drama'];6.500000;23.407000;23.407000
tm898759;Fatal Affair;MOVIE;2020;;['thriller'];0.000000;20.150999;20.150999
tm901961;One Take;MOVIE;2020;;['documentation', 'music', 'drama'];5.900000;0.600000;0.600000
tm901947;Little Big Women;MOVIE;2020;;['drama'];7.200000;8.954000;8.954000
tm89936;Arahan;MOVIE;2004;;['fantasy', 'action', 'comedy', 'thriller'];6.600000;12.181000;12.181000
tm902363;El l�mite infinito;MOVIE;2020;;['documentation'];0.000000;1.280000;1.280000
tm904862;Just Say Yes;MOVIE;2021;;['comedy', 'romance'];4.500000;47.625999;47.625999
tm902993;Mama Drama;MOVIE;2020;;['drama'];6.300000;0.000000;0.000000
tm902870;7 Yards: The Chris Norton Story;MOVIE;2021;;['documentation'];7.800000;1.788000;1.788000
tm907872;Sky Tour: The Movie;MOVIE;2020;;['music', 'documentation'];5.500000;2.554000;2.554000
tm908529;Tell Me When;MOVIE;2020;;['romance', 'documentation', 'comedy'];5.700000;4.971000;4.971000
tm908128;Chaman Bahar;MOVIE;2020;;['drama', 'comedy'];6.900000;1.967000;1.967000
tm907704;Dark City Beneath the Beat;MOVIE;2020;;['documentation', 'music'];6.600000;2.303000;2.303000
tm902330;Ghosts of War;MOVIE;2020;R;['war', 'fantasy', 'horror', 'thriller'];5.500000;37.368000;37.368000
tm898474;The Swarm;MOVIE;2020;;['horror', 'drama', 'fantasy', 'european'];5.300000;11.418000;11.418000
tm908777;Thiago Ventura: POKAS;MOVIE;2020;;['comedy'];6.400000;3.815000;3.815000
tm910040;Milkwater;MOVIE;2020;;['comedy', 'drama'];0.000000;1.692000;1.692000
tm90896;The Return of the Prodigal Son;MOVIE;1976;;['music', 'drama', 'crime'];7.200000;1.858000;1.858000
tm910612;The Claus Family;MOVIE;2020;;['comedy', 'family', 'fantasy'];5.500000;6.659000;6.659000
tm91125;Fida;MOVIE;2004;;['romance', 'thriller', 'action', 'crime', 'drama'];5.400000;2.932000;2.932000
tm910999;Xico's Journey;MOVIE;2020;;['family', 'fantasy', 'animation'];5.100000;48.067001;48.067001
tm91046;Cairo 6,7,8;MOVIE;2010;;['drama'];7.400000;4.431000;4.431000
tm912100;Bruised;MOVIE;2021;R;['drama', 'sport', 'thriller'];6.100000;29.914000;29.914000
tm911973;Enola Holmes;MOVIE;2020;PG-13;['crime', 'drama', 'action'];6.600000;22.461000;22.461000
tm912327;The Larva Island Movie;MOVIE;2020;;['animation', 'family', 'comedy'];5.100000;71.987000;71.987000
tm912190;Cargo;MOVIE;2019;PG-13;['fantasy', 'scifi', 'drama'];5.600000;3.503000;3.503000
tm91176;Ij�: The Journey;MOVIE;2010;;['drama'];6.200000;1.394000;1.394000
tm912399;We Are One;MOVIE;2020;;['documentation'];4.700000;3.168000;3.168000
tm912415;Urzila Carlson: Overqualified Loser;MOVIE;2020;;['comedy'];6.300000;2.950000;2.950000
tm912400;Jack Whitehall: I'm Only Joking;MOVIE;2020;;['comedy'];6.600000;3.128000;3.128000
tm914535;2 Hearts;MOVIE;2020;PG-13;['drama', 'romance'];6.200000;16.577999;16.577999
tm916008;PNL - Dans la l�gende tour;MOVIE;2020;;['music', 'documentation'];0.000000;2.174000;2.174000
tm915354;Girl's Revenge;MOVIE;2020;;['drama'];5.700000;12.910000;12.910000
tm915043;The F**k-It List;MOVIE;2020;R;['comedy'];5.100000;12.194000;12.194000
tm91323;I Hate Luv Storys;MOVIE;2010;PG;['comedy', 'drama', 'romance'];5.600000;6.801000;6.801000
tm912373;Jim Jefferies: Intolerant;MOVIE;2020;;['comedy'];7.200000;5.264000;5.264000
tm916997;Work It;MOVIE;2020;PG-13;['comedy', 'music'];6.100000;14.953000;14.953000
tm917325;Dragons: Rescue Riders: Secrets of the Songwing;MOVIE;2020;;['animation', 'action', 'comedy', 'family', 'fantasy'];5.000000;15.106000;15.106000
tm917822;The 2nd;MOVIE;2020;;['action', 'drama'];3.800000;12.089000;12.089000
tm917036;The Speed Cubers;MOVIE;2020;;['documentation'];0.000000;6.921000;6.921000
tm917974;Hard Kill;MOVIE;2020;R;['thriller', 'action'];3.300000;13.322000;13.322000
tm918026;Sam Jay: 3 in the Morning;MOVIE;2020;;['comedy'];6.400000;3.010000;3.010000
tm917999;Rob Schneider: Asian Momma, Mexican Kids;MOVIE;2020;;['comedy'];5.500000;3.231000;3.231000
tm918258;Dogwashers;MOVIE;2020;;['crime', 'drama', 'comedy'];5.800000;29.101000;29.101000
tm918373;Malibu Rescue: The Next Wave;MOVIE;2020;;['comedy', 'family', 'action'];4.800000;8.488000;8.488000
tm918043;Raat Akeli Hai;MOVIE;2020;;['crime', 'thriller', 'drama'];7.300000;4.929000;4.929000
tm917846;The Letter Reader;MOVIE;2019;;['drama'];0.000000;2.815000;2.815000
tm918704;Baxu and the Giants;MOVIE;2019;;['fantasy'];0.000000;0.665000;0.665000
tm918777;Geez & Ann;MOVIE;2021;;['drama', 'romance'];5.000000;3.238000;3.238000
tm918734;Concrete Cowboy;MOVIE;2020;R;['western', 'drama'];6.300000;8.139000;8.139000
tm918706;The Sleepover;MOVIE;2020;;['action', 'comedy', 'family'];5.600000;9.880000;9.880000
tm918894;Anelka: Misunderstood;MOVIE;2020;;['documentation', 'sport'];6.400000;7.071000;7.071000
tm918959;A Go! Go! Cory Carson Summer Camp;MOVIE;2020;;['animation'];0.000000;2.143000;2.143000
tm918853;All Together Now;MOVIE;2020;PG;['drama'];6.500000;7.402000;7.402000
tm918962;Fearless;MOVIE;2020;PG;['animation', 'family', 'scifi', 'documentation', 'comedy'];4.900000;17.412001;17.412001
tm919210;Uma Maheswara Ugra Roopasya;MOVIE;2020;;['comedy', 'drama'];7.700000;2.026000;2.026000
tm919106;Rising Phoenix;MOVIE;2020;PG-13;['documentation', 'sport'];8.100000;9.540000;9.540000
tm919082;Octonauts and the Caves of Sac Actun;MOVIE;2020;;['family', 'animation', 'comedy'];6.200000;14.626000;14.626000
tm918960;The Magic School Bus Rides Again: Kids in Space;MOVIE;2020;;['action', 'family', 'animation', 'comedy', 'scifi'];6.100000;3.821000;3.821000
tm918701;Don't Listen;MOVIE;2020;;['thriller', 'horror', 'european'];0.000000;33.328999;33.328999
tm916405;The Outpost;MOVIE;2020;R;['history', 'action', 'war', 'drama'];6.800000;31.294001;31.294001
tm90864;Due Date;MOVIE;2010;R;['comedy', 'drama'];6.500000;36.060001;36.060001
tm919864;The Disciple;MOVIE;2020;;['drama', 'music'];7.100000;3.490000;3.490000
tm919880;Final Account;MOVIE;2021;PG-13;['documentation'];7.100000;3.380000;3.380000
tm919869;And Tomorrow the Entire World;MOVIE;2021;;['romance', 'crime', 'drama'];6.000000;6.581000;6.581000
tm919920;Milestone;MOVIE;2020;;['drama'];6.600000;1.579000;1.579000
tm919903;Tragic Jungle;MOVIE;2020;;['drama', 'thriller'];5.600000;3.580000;3.580000
tm920096;Definition Please;MOVIE;2020;;['drama', 'comedy'];5.500000;1.785000;1.785000
tm920320;Lift Like a Girl;MOVIE;2020;;['documentation'];7.800000;1.029000;1.029000
tm921206;The Kissing Booth 3;MOVIE;2021;PG-13;['romance', 'comedy'];4.700000;93.277000;93.277000
tm921230;Story of Kale: When Someone's in Love;MOVIE;2020;;['drama', 'romance'];6.400000;2.048000;2.048000
tm922429;The Block Island Sound;MOVIE;2021;;['scifi', 'horror', 'thriller'];5.300000;8.983000;8.983000
tm922407;Kilometers and Kilometers;MOVIE;2020;;['action', 'drama', 'comedy'];6.300000;2.453000;2.453000
tm921416;Class of '83;MOVIE;2020;;['drama', 'crime', 'thriller', 'action'];5.800000;3.481000;3.481000
tm920599;Super Monsters: The New Class;MOVIE;2020;;['animation'];0.000000;2.700000;2.700000
tm919961;Pieces of a Woman;MOVIE;2020;R;['drama'];7.000000;10.502000;10.502000
tm922706;Fear Street: 1666;MOVIE;2021;R;['thriller', 'horror'];0.000000;89.695000;89.695000
tm922788;The Babysitter: Killer Queen;MOVIE;2020;R;['comedy', 'horror'];5.800000;83.924004;83.924004
tm924556;Maniyarayile Ashokan;MOVIE;2020;;['drama', 'comedy', 'romance'];4.700000;2.534000;2.534000
tm923612;Any Crybabies Around?;MOVIE;2020;;['drama'];6.000000;1.529000;1.529000
tm922943;Beyond the Boundary: ICC Women's T20 World Cup Australia 2020;MOVIE;2020;;['documentation', 'sport'];6.000000;0.670000;0.670000
tm925186;Santana;MOVIE;2020;;['action', 'crime', 'drama'];3.800000;7.095000;7.095000
tm925218;Monster Run;MOVIE;2020;;['fantasy', 'scifi', 'thriller', 'action', 'drama'];5.200000;4.601000;4.601000
tm924991;Death of Me;MOVIE;2020;R;['horror', 'thriller'];4.400000;36.207001;36.207001
tm922532;Freaks � You're One of Us;MOVIE;2020;NC-17;['fantasy', 'thriller', 'drama', 'action', 'scifi'];5.400000;11.865000;11.865000
tm925490;Ainu Mosir;MOVIE;2020;;['drama'];6.600000;1.177000;1.177000
tm925702;Andre and His Olive Tree;MOVIE;2020;;['documentation'];6.700000;1.519000;1.519000
tm925584;The Vanished;MOVIE;2020;R;['thriller', 'action', 'crime'];5.700000;13.281000;13.281000
tm925858;Black Beach;MOVIE;2020;;['drama', 'fantasy', 'action', 'thriller'];5.600000;6.955000;6.955000
tm925785;Dark Forces;MOVIE;2020;;['horror', 'thriller', 'action'];2.700000;4.030000;4.030000
tm92641;Inception;MOVIE;2010;PG-13;['action', 'scifi', 'music', 'thriller'];8.800000;108.283997;108.283997
tm926580;A Family;MOVIE;2021;R;['crime', 'drama'];7.000000;4.822000;4.822000
tm926528;AK vs AK;MOVIE;2020;;['drama', 'action', 'crime', 'thriller', 'comedy'];6.900000;3.757000;3.757000
tm926004;The Boss Baby: Get That Baby!;MOVIE;2020;;['animation'];0.000000;56.526001;56.526001
tm927033;True: Friendship Day;MOVIE;2020;;['animation', 'family'];6.900000;1.845000;1.845000
tm927037;The Water Man;MOVIE;2020;PG;['action', 'thriller', 'drama', 'family', 'fantasy'];5.400000;13.201000;13.201000
tm927480;Kiss the Ground;MOVIE;2020;;['documentation'];8.200000;6.272000;6.272000
tm927286;Making The Witcher;MOVIE;2020;PG-13;['documentation'];6.800000;19.659000;19.659000
