id;title;type;release_year;age_certification;genres;imdb_score;tmdb_popularity;tmdb_score
tm887376;Go! Go! Cory Carson: The Chrissy;MOVIE;2020;G;['animation', 'family'];;4,428;6
tm472999;Guddiyan Patole;MOVIE;2019;;['comedy', 'drama'];7;2,072;9,3
tm859424;Maradona's Legs;MOVIE;2019;;['drama', 'comedy'];;1,25;8,5
tm863879;Kaamyaab;MOVIE;2020;PG;['comedy', 'drama'];;3,602;6,8
tm925186;Santana;MOVIE;2020;;['action', 'crime', 'drama'];3,8;7,095;5,6
tm852728;Hunter in the Blue Side of Manchester;MOVIE;2020;;['drama'];5,7;1,488;
ts283159;A Perfect Day for Arsenide;SHOW;2020;TV-MA;['drama', 'romance'];5;1,4;2
tm846630;Tarung Sarung;MOVIE;2020;;['drama', 'action', 'sport', 'thriller'];5,9;3,165;7,4
tm918959;A Go! Go! Cory Carson Summer Camp;MOVIE;2020;;['animation'];;2,143;2,7
tm881973;True: Wuzzle Wegg Day;MOVIE;2020;;['animation'];;1,197;
ts90648;I Have A Script;SHOW;2019;TV-14;['drama'];;2,143;10
tm813929;Gold Statue;MOVIE;2019;;['drama', 'comedy'];6,2;1,306;4
tm475815;The Zoya Factor;MOVIE;2019;;['romance', 'sport', 'comedy', 'drama'];4,3;3,737;5,8
tm683841;Hello, Love, Goodbye;MOVIE;2019;;['drama', 'romance'];7,3;9,819;6,1
tm468824;Super Monsters Furever Friends;MOVIE;2019;;['fantasy', 'animation'];5,7;22,32;6,2
tm474647;Hot Gimmick: Girl Meets Boy;MOVIE;2019;;['drama', 'romance'];4,4;4,889;6,1
tm854786;Yeh Ballet;MOVIE;2020;PG-13;['drama'];7,5;5,098;7,7
ts222901;??Online;SHOW;2019;TV-MA;['drama', 'family'];5,4;0,6;10
tm973704;Andhaghaaram;MOVIE;2020;;['thriller', 'horror'];7,6;2,54;7,7
tm467735;Liss Pereira: Reteniendo Liquidos;MOVIE;2019;;['comedy'];6,4;1,161;7,1
ts250872;Southern Survival;SHOW;2020;;['reality'];5,2;1,847;8,3
ts90568;Answer for Heaven;SHOW;2019;;['drama', 'comedy', 'crime'];;1,568;9
tm1036794;Wave of Cinema: Filosofi Kopi;MOVIE;2020;;['documentation', 'music'];;0,908;
tm676905;Hire a Woman;MOVIE;2019;;['romance', 'comedy'];7,1;;
tm844201;Super Monsters Save Christmas;MOVIE;2019;G;['family', 'animation', 'fantasy'];4,8;2,865;6
tm833361;True: Tricky Treat Day;MOVIE;2019;;['animation', 'family'];;2,308;7
tm437379;I'm Leaving Now;MOVIE;2019;;['documentation', 'european'];6,6;1,517;6
tm847805;Ludo;MOVIE;2020;PG-13;['crime', 'comedy', 'drama', 'action'];7,6;10,329;7,5
tm814652;Mallesham;MOVIE;2019;;['drama'];8,3;1,915;7,6
tm920599;Super Monsters: The New Class;MOVIE;2020;;['animation'];;2,7;6,5
tm813938;Mike Epps: Only One Mike;MOVIE;2019;;['comedy'];4,7;2,06;6,6
tm461532;Kill Me If You Dare;MOVIE;2019;;['romance', 'comedy'];4,4;3,102;4,2
tm820338;The 9th Precinct;MOVIE;2019;;['crime', 'fantasy', 'thriller', 'drama', 'action'];5,6;14,932;6,1
tm844236;True: Winter Wishes;MOVIE;2019;G;['action', 'family', 'animation'];;3,056;6,4
tm822502;Whindersson Nunes: Adulto;MOVIE;2019;;['comedy'];7;4,076;8
tm989205;Ratones Paranoicos: The Band That Rocked Argentina;MOVIE;2019;;['documentation', 'music'];;1,237;
ts218307;Styling Hollywood;SHOW;2019;TV-14;['reality'];6,6;1,289;10
tm839761;Kalel, 15;MOVIE;2019;;['drama'];7,2;2,69;9,3
tm468651;Kandasamys: The Wedding;MOVIE;2019;;['comedy'];6;2,263;8,4
tm834121;Birders;MOVIE;2019;;['documentation'];;2,791;6,8
tm474618;A Tale of Two Kitchens;MOVIE;2019;;['documentation'];6,5;2,511;6,6
tm474496;Mujeres arriba;MOVIE;2020;;['comedy', 'romance'];3,8;5,945;7,5
tm677904;2 Weeks in Lagos;MOVIE;2019;;['romance', 'drama', 'comedy'];6,5;1,223;
tm476708;Kids on the Block;MOVIE;2019;;['comedy', 'family'];5,6;2,383;5
tm822210;Eggnoid: Love & Time Portal;MOVIE;2019;;['romance', 'scifi', 'drama', 'fantasy'];6,1;;
tm949905;Asura Guru;MOVIE;2020;;['action', 'crime', 'thriller'];3,2;;
ts223121;Bangkok Buddies;SHOW;2019;TV-MA;['drama', 'comedy'];6,8;3,237;10
tm477403;Kaake Da Viyah;MOVIE;2019;;['comedy', 'romance'];5,1;0,999;6
tm935941;Horrid Henry's Gross Day Out;MOVIE;2020;;['family', 'animation', 'action', 'comedy'];5,9;2,448;1
tm863514;House Arrest;MOVIE;2019;;['comedy'];5,5;3,176;6,4
tm922943;Beyond the Boundary: ICC Women's T20 World Cup Australia 2020;MOVIE;2020;;['documentation', 'sport'];6;0,67;
tm439365;Bombairiya;MOVIE;2019;;['drama', 'crime', 'comedy'];4,5;2,423;7,5
tm927926;Dad Wanted;MOVIE;2020;;['drama', 'family', 'comedy'];5,7;8,354;7,6
tm944561;Rooting for Roona;MOVIE;2020;;['documentation'];;4,306;7,4
tm818499;Revenge of the Pontianak;MOVIE;2019;;['horror', 'romance'];5,3;4,274;5,2
tm476922;Wanted - Matloubin;MOVIE;2019;;['comedy', 'drama'];4,5;;
tm822272;Love for Sale 2;MOVIE;2019;;['drama', 'romance'];7;2,626;7,1
tm466854;Uriyadi 2;MOVIE;2019;G;['action', 'thriller'];7,1;2,803;6,9
tm940835;Chhota Bheem Ka Roosi Romanch;MOVIE;2019;G;['animation'];;0,619;
tm845594;Irandam Ulagaporin Kadaisi Gundu;MOVIE;2019;;['drama', 'thriller'];7,2;1,87;6,2
tm1088545;Unroyal;MOVIE;2020;;['drama', 'comedy', 'romance'];;0,981;
tm530822;Carlos Almaraz: Playing with Fire;MOVIE;2019;;['documentation'];7,5;0,896;7
tm463217;Hamid;MOVIE;2019;;['drama'];7,7;1,578;7
tm467116;Life Overtakes Me;MOVIE;2019;;['documentation'];5;8,087;6,4
tm879556;David A. Arnold Fat Ballerina;MOVIE;2020;;['comedy'];7,3;1,859;4,7
tm838022;Upstarts;MOVIE;2019;;['drama'];6,7;1,86;7,1
tm468811;Mehandi Circus;MOVIE;2019;;['drama'];7,3;2,967;6,1
tm812593;Feo pero Sabroso;MOVIE;2019;;['comedy'];4,3;8,017;6,9
tm814953;This Earth of Mankind;MOVIE;2019;;['drama', 'history'];6,8;2,346;7,3
tm853091;The American Game;MOVIE;2019;;['comedy'];;1,773;5
tm467955;Francesco De Carlo: Cose di Questo Mondo;MOVIE;2019;;['comedy'];6,3;2,359;6,8
tm846354;#FriendButMarried 2;MOVIE;2020;;['drama', 'comedy', 'romance'];6,9;2,063;7,5
tm953122;Elf Pets: Santa's Reindeer Rescue;MOVIE;2020;;['animation'];;1,028;5
tm373655;Sarvam Thaala Mayam;MOVIE;2019;PG;['drama', 'music'];7,6;2,903;7,2
tm896976;True: Rainbow Rescue;MOVIE;2020;;['animation'];;2,41;10
tm981956;Spirit Riding Free: Ride Along Adventure;MOVIE;2020;;['animation', 'comedy', 'action', 'family', 'western', 'drama'];6,1;1,52;8,7
tm842869;Fadily Camara: La plus dr�le de tes copines;MOVIE;2019;;['comedy'];5,7;2,2;6,3
tm918894;Anelka: Misunderstood;MOVIE;2020;;['documentation', 'sport'];6,4;7,071;6,5
tm823848;Mohamed Hussein;MOVIE;2019;;['comedy'];;1,906;7,2
tm831125;American Factory: A Conversation with the Obamas;MOVIE;2019;;['documentation'];;2,344;5,5
tm843222;Cultivating the Seas: History and Future of the Full-Cycle Cultured Kindai Tuna;MOVIE;2019;;['documentation'];;0,72;6
tm675214;Mokalik (Mechanic);MOVIE;2019;;['comedy', 'drama'];6,2;1,325;5,3
tm852775;Amit Tandon: Family Tandoncies;MOVIE;2020;;['comedy'];7,1;1,388;6,7
tm822167;The Panti Sisters;MOVIE;2019;PG-13;['comedy', 'drama', 'romance'];5,5;3,741;4,6
tm461427;15 August;MOVIE;2019;;['romance', 'drama'];5,7;2,559;7
tm464212;Antoine Griezmann: The Making of a Legend;MOVIE;2019;;['documentation', 'sport'];6,5;5,362;7,1
tm1041549;Dear Affy;MOVIE;2020;;['romance', 'comedy'];5,2;0,939;
tm471802;Sur Sapata;MOVIE;2019;;['comedy', 'drama', 'sport'];7,3;1,295;8,5
tm837802;Luccas Neto in: Children's Day;MOVIE;2019;;['comedy', 'family'];2,5;2,23;8,5
tm849871;Death Can Wait;MOVIE;2020;;['comedy'];4,6;4,115;6,2
tm825934;Super Monsters Back to School;MOVIE;2019;;['animation'];6,2;2,472;6,3
tm866495;Love Like the Falling Rain;MOVIE;2020;;['drama', 'romance', 'fantasy'];4,7;3,639;6,2
tm813423;Marjoun and the Flying Headscarf;MOVIE;2019;;['drama'];6,8;1,61;
tm922407;Kilometers and Kilometers;MOVIE;2020;;['action', 'drama', 'comedy'];6,3;2,453;5,6
tm461726;Ghosts of Sugar Land;MOVIE;2019;;['documentation'];;3,349;5,8
tm843345;Pinkfong & Baby Shark's Space Adventure;MOVIE;2019;;['animation', 'family', 'music', 'fantasy'];5,1;3,193;4
tm901961;One Take;MOVIE;2020;;['documentation', 'music', 'drama'];5,9;0,6;
tm483103;Ali & Alia;MOVIE;2019;PG-13;['drama', 'romance'];5;0,604;
tm898285;Love and Fury;MOVIE;2020;;['documentation'];6,6;0,865;
tm924556;Maniyarayile Ashokan;MOVIE;2020;;['drama', 'comedy', 'romance'];4,7;2,534;3,6
tm976168;Gone;MOVIE;2020;;['horror', 'drama'];7,4;0,6;
tm1073424;Motu Patlu the Superheroes � Super Villains from Mars;MOVIE;2019;G;['animation', 'action', 'comedy'];;0,89;10
tm451269;Born Beautiful;MOVIE;2019;;['comedy'];5,4;2,213;5,7
tm840152;Amsterdam to Anatolia;MOVIE;2019;;['thriller', 'drama'];;1,017;6
tm1080109;Quam's Money;MOVIE;2020;;['crime'];;1,91;4
tm813075;To Be of Service;MOVIE;2019;;['documentation'];7,3;1,499;5,7
tm893510;What are the Odds?;MOVIE;2019;;['drama', 'documentation', 'music'];5,2;1,097;6
tm475254;Sincerely Yours, Dhaka;MOVIE;2019;;['drama'];6,9;1,277;8
tm976797;Fukrey Boyzzz: Space Mein Fukrapanti;MOVIE;2020;G;['animation', 'comedy', 'family'];7,8;1,215;
ts251929;DeMarcus Family Rules;SHOW;2020;TV-14;['reality'];6,4;1,532;5,5
tm873354;Si Doel the Movie 3;MOVIE;2020;;['drama', 'romance'];6,5;;
tm938186;Zulu Man in Japan;MOVIE;2020;;['documentation'];;0,623;
tm852060;Grego Rossello: Disculpe las molestias;MOVIE;2019;;['comedy'];4,5;1,703;
ts252977;Baewatch: Parental Guidance;SHOW;2019;TV-MA;[];;0,606;
tm942492;Super Monsters: Dia de los Monsters;MOVIE;2020;G;['animation'];;3,052;7,6
tm888850;Blue, Painful, and Brittle;MOVIE;2020;;['action'];;3,108;6
tm882222;Kalek Shanab;MOVIE;2019;PG-13;['comedy'];;1,399;
tm907872;Sky Tour: The Movie;MOVIE;2020;;['music', 'documentation'];5,5;2,554;
ts223115;The Charming Stepmom;SHOW;2019;TV-14;['family', 'romance', 'comedy'];7,9;5,114;10
tm474721;Saverio Raimondo: Il Satiro Parlante;MOVIE;2019;PG-13;['comedy'];5,7;1,235;5,9
tm824855;Lola Igna;MOVIE;2019;;['drama', 'comedy'];7,2;2,141;8
tm849565;Generasi 90an: Melankolia;MOVIE;2020;;['drama'];;3,285;7
tm851862;Mutiny of the Worker Bees;MOVIE;2020;;['comedy'];4,1;6,093;7,2
tm944307;I'm Glad I Did;MOVIE;2020;;['documentation'];8,4;1,424;9,1
tm510525;RK Nagar;MOVIE;2019;;['comedy', 'romance'];5,1;1,69;4
tm835958;Martin Matte: La vie, la mort... eh la la..!;MOVIE;2019;;['comedy'];6,5;1,513;7,5
tm852207;3 Logical Exits;MOVIE;2020;;['documentation'];;1,447;
tm883070;David Batra: Elephant in The Room;MOVIE;2020;;['comedy'];5,9;2,333;8
tm855232;Luccas Neto in: The End of Christmas;MOVIE;2019;;[];;1,603;7,8
ts230973;Arashi's Diary: Voyage;SHOW;2019;TV-Y7;['documentation', 'music'];7,8;3,2;9,5
tm679270;Evvarikee Cheppoddu;MOVIE;2019;;['drama', 'romance'];7,2;1,938;7
ts255823;The House Arrest of Us;SHOW;2020;TV-MA;['comedy', 'romance'];5,5;1,852;
tm837042;"Hoshino Gen Dome Tour ""POP VIRUS"" at Tokyo Dome";MOVIE;2019;G;['documentation', 'music'];;1,515;7
tm435295;Ave Maryam;MOVIE;2019;;['romance', 'drama'];6,9;2,006;6,1
tm678035;Uncle Naji in UAE;MOVIE;2019;PG-13;['comedy', 'horror'];5;1,272;10
tm958984;Voiceless;MOVIE;2020;;['thriller'];6,7;0,6;
tm507191;Mayday Life;MOVIE;2019;;['music', 'documentation'];6,7;16,787;8
tm836501;Super Monsters: Vida's First Halloween;MOVIE;2019;;['comedy', 'animation'];5,9;2,494;5
ts236850;Children of Adam;SHOW;2020;TV-14;['drama', 'action'];7,7;3,843;8,5
tm977772;40 Sticks;MOVIE;2020;;['thriller'];5,7;0,84;6
tm430120;Belmonte;MOVIE;2019;;['drama', 'comedy', 'european'];6,1;2,003;5,5
tm981770;An Unremarkable Christmas;MOVIE;2020;;['comedy', 'drama'];3,2;3,963;6,5
ts222512;Nailed It! France;SHOW;2019;TV-14;['reality'];6,5;1,4;8,5
tm878495;Kambili: The Whole 30 Yards;MOVIE;2020;;['romance', 'comedy'];6,8;2,103;
tm1000166;Wave of Cinema: Surat Dari Timur;MOVIE;2020;;['music'];;0,66;
tm929614;GIMS: On the Record;MOVIE;2020;;['music', 'documentation'];6,8;4,812;7,3
ts233732;Mighty Little Bheem: Festival of Colors;SHOW;2020;;['animation', 'comedy'];7,2;0,648;
tm474405;Between Maybes;MOVIE;2019;;['drama', 'romance'];6,2;1,939;4
tm454338;Alone/Together;MOVIE;2019;;['romance', 'drama'];6,6;1,6;6,8
tm941493;StarBeam: Halloween Hero;MOVIE;2020;;['animation'];;2,429;8
tm885948;Yours Sincerely, Kanan Gill;MOVIE;2020;;['comedy'];7,1;2,638;6,1
ts235916;Ladies Up;SHOW;2020;;['reality', 'comedy'];4,3;1,598;8
tm1068745;Finding Hubby;MOVIE;2020;;['comedy', 'romance'];;1,597;3
tm912399;We Are One;MOVIE;2020;;['documentation'];4,7;3,168;5,8
ts90696;In the Bosom of a Thorn;SHOW;2019;TV-14;['drama'];7,2;0,675;
tm834608;Alel�;MOVIE;2019;;['comedy', 'drama'];6,3;10,225;6,3
tm925490;Ainu Mosir;MOVIE;2020;;['drama'];6,6;1,177;7
tm476496;Bhai - Vyakti Ki Valli 2;MOVIE;2019;R;['drama', 'comedy'];7,6;1,015;8
tm947446;Finding Agnes;MOVIE;2020;;['drama'];5;1,801;5,5
tm456894;Free Rein: Valentine's Day;MOVIE;2019;;['romance'];;9,313;7,5
tm812783;Daniel Sosa: Maleducado;MOVIE;2019;;['comedy'];6,1;4,044;6,5
tm976519;The App That Stole Christmas;MOVIE;2020;PG;['comedy', 'drama'];3,7;2,678;4,5
tm1005937;Sanitation Day;MOVIE;2020;;['thriller', 'crime'];3,3;0,994;
tm860204;Dreamy Eyes;MOVIE;2019;;['drama', 'romance'];;4,549;6,9
tm833555;Park Na-rae: Glamour Warning;MOVIE;2019;;['comedy'];;1,383;5,8
tm822271;Crazy Awesome Teachers;MOVIE;2020;;['comedy', 'drama'];6,1;4,187;5,3
tm826983;The Girl and the Gun;MOVIE;2019;;['action', 'crime', 'thriller'];;1,708;6,1
tm980439;Chico Bon Bon and the Very Berry Holiday;MOVIE;2020;G;['animation', 'family'];5,7;11,049;5,8
ts215862;True Tunes;SHOW;2019;TV-Y7;['family', 'animation'];8;1,522;10
tm1073298;Awon Boyz;MOVIE;2019;;['documentation'];;0,65;
tm1113921;In Vitro;MOVIE;2019;;[];7,7;;
tm902363;El l�mite infinito;MOVIE;2020;;['documentation'];;1,28;1
tm816983;In Paradox;MOVIE;2019;;['thriller', 'fantasy'];5;1,234;4
tm461907;Rakkhosh;MOVIE;2019;;['horror'];4,8;3,565;6,1
tm456271;Aziza;MOVIE;2019;;['drama'];;1,017;5,5
tm1030742;One Like It;MOVIE;2020;;[];;0,961;3,5
tm983849;Vir Das: Outside in - The Lockdown Special;MOVIE;2020;;['comedy'];6,4;3,077;6,8
ts103918;The Good Bandit;SHOW;2019;;['comedy', 'crime', 'drama', 'family'];7,8;4,072;7,4
tm979073;100% Halal;MOVIE;2020;;['drama'];;1,603;
tm1031016;Marked;MOVIE;2019;;['documentation'];;0,611;
tm918704;Baxu and the Giants;MOVIE;2019;;['fantasy'];;0,665;
tm470687;Loving is Losing;MOVIE;2019;;[];;0,759;4,8
tm1114639;Motu Patlu in the Game of Zones;MOVIE;2020;;['fantasy', 'comedy', 'animation'];;1,307;10
tm854261;Leyla Everlasting;MOVIE;2020;;['comedy'];3,7;2,482;3,8
tm464284;We Are Legends;MOVIE;2019;;['action'];5,2;1,663;5
tm460149;My Stupid Boss 2;MOVIE;2019;;['comedy', 'drama'];6,6;1,706;5,9
tm878492;Fate of Alakada;MOVIE;2020;;['comedy'];6,9;1,307;10
tm815438;Sab el-Burumbah;MOVIE;2019;;['comedy'];5,6;3,134;5,6
tm472231;Si Doel the Movie 2;MOVIE;2019;;['romance', 'drama'];6,8;1,332;7,3
tm472961;After Maria;MOVIE;2019;;['documentation'];;1,997;5,5
tm902993;Mama Drama;MOVIE;2020;;['drama'];6,3;;
tm1080554;Rudra: Secret of the Black Moon;MOVIE;2020;;[];;0,6;
tm462809;The Wedding Shaman;MOVIE;2019;;['drama', 'romance'];7,1;3,818;6,5
tm916008;PNL - Dans la l�gende tour;MOVIE;2020;;['music', 'documentation'];;2,174;6,2
ts90643;Cairo's Class;SHOW;2019;TV-14;['drama'];;0,809;8
tm843408;She Is;MOVIE;2019;;['drama'];5,8;1,103;
tm836077;Holy Expectations;MOVIE;2019;;['comedy'];5,2;2,294;6,5
ts304136;???? ??;SHOW;2020;TV-Y7;[];;0,6;
tm811954;Nenjamundu Nermaiyundu Odu Raja;MOVIE;2019;G;['comedy', 'romance', 'drama'];6,1;0,982;5,5
tm856372;The Book of Sun;MOVIE;2020;;['drama', 'thriller'];;3,075;8,1
tm842976;Go! The Unforgettable Party;MOVIE;2019;;['music', 'family'];5,1;12,439;7,6
tm426634;The Day I Lost My Shadow;MOVIE;2019;;['drama'];6,1;0,796;6
ts223454;?????????????;SHOW;2019;TV-14;[];;2,431;8
tm452578;Miranda Sings Live... Your Welcome;MOVIE;2019;;['comedy', 'music'];5,4;3,222;5,7
tm1028068;Wave of Cinema: Generasi 90an;MOVIE;2020;;['music'];;0,619;
tm921230;Story of Kale: When Someone's in Love;MOVIE;2020;;['drama', 'romance'];6,4;2,048;7
tm450129;Sakaling Maging Tayo;MOVIE;2019;;['romance', 'comedy'];7;1,506;8
tm810873;Thottappan;MOVIE;2019;;['drama'];6,9;1,86;6
tm824566;Ibrahim: A Fate to Define;MOVIE;2019;;['documentation'];7,4;1,121;
tm981675;Super Monsters: Santa's Super Monster Helpers;MOVIE;2020;;['animation', 'family'];4,5;1,97;7,7
ts222362;Mighty Little Bheem: Diwali;SHOW;2019;;['comedy', 'animation'];7,7;0,9;10
tm460199;High End Yaariyaan;MOVIE;2019;;['romance', 'comedy', 'drama', 'family'];5,4;2,169;7,5
tm463814;Edoardo Ferrario: Temi Caldi;MOVIE;2019;;['comedy'];6,5;3,299;6,9
ts224956;What the Love! with Karan Johar;SHOW;2020;;['reality'];;1,437;7
tm1080445;The Gray Man;MOVIE;2022;PG-13;['thriller', 'action'];6,6;510,268;6,851
ts252861;Resident Evil;SHOW;2022;TV-MA;['scifi', 'thriller', 'action', 'horror'];3,7;1387,392;5,956
tm463762;RRR;MOVIE;2022;R;['drama', 'action'];8;53,526;7,8
tm305129;Sing 2;MOVIE;2021;PG;['comedy', 'family', 'fantasy', 'music', 'drama', 'animation'];7,4;545,619;8,052
tm852360;The Man from Toronto;MOVIE;2022;PG-13;['action', 'thriller', 'drama', 'romance', 'comedy'];5,8;1439,906;6,449
tm1170388;Persuasion;MOVIE;2022;PG;['romance', 'drama', 'comedy'];;127,205;6
tm1126268;Hustle;MOVIE;2022;R;['drama', 'sport', 'comedy'];7,4;746,928;7,9
tm1020438;Spiderhead;MOVIE;2022;R;['scifi', 'thriller', 'drama', 'action', 'crime'];5,4;996,869;5,8
ts271450;The Lincoln Lawyer;SHOW;2022;TV-MA;['crime', 'drama', 'thriller'];7,7;68,925;8,1
ts277084;Man vs. Bee;SHOW;2022;TV-PG;['comedy', 'family'];6,8;260,169;7,477
tm1067148;The Sea Beast;MOVIE;2022;PG;['comedy', 'family', 'fantasy', 'scifi', 'animation'];7,1;1723,363;7,634
tm1226954;Girl in the Picture;MOVIE;2022;R;['documentation', 'crime'];7,3;219,908;7,196
ts356995;How to Change Your Mind;SHOW;2022;TV-MA;['documentation'];8,2;19,552;7
ts269395;God's Favorite Idiot;SHOW;2022;TV-MA;['comedy', 'fantasy'];5,7;7,322;7
ts353844;Keep Sweet: Pray and Obey;SHOW;2022;TV-MA;['crime', 'documentation'];7,4;10,307;7,4
tm1143265;Incantation;MOVIE;2022;;['horror'];6,2;2274,044;7,4
tm957290;Umma;MOVIE;2022;PG-13;['horror', 'drama'];4,6;155,039;5,9
ts357030;D.B. Cooper: Where Are You?!;SHOW;2022;TV-MA;['crime', 'documentation'];;15,171;5,7
ts306335;Boo, Bitch;SHOW;2022;TV-14;['scifi', 'comedy'];5,7;481,983;6,5
tm1043537;Operation Mincemeat;MOVIE;2022;PG-13;['drama', 'war', 'history'];6,6;44,29;6,7
ts215951;Midnight Mass;SHOW;2021;TV-MA;['fantasy', 'horror', 'action', 'drama', 'scifi'];7,7;73,108;7,613
ts108385;Inventing Anna;SHOW;2022;TV-MA;['drama'];6,8;74,876;6,8
tm928497;Valley of the Dead;MOVIE;2022;R;['comedy', 'horror', 'war', 'fantasy', 'thriller', 'action'];6,5;1668,296;6,303
ts308317;Snowflake Mountain;SHOW;2022;TV-MA;['reality'];4,9;3,681;6,7
tm1228854;Bill Burr: Live at Red Rocks;MOVIE;2022;;['comedy', 'documentation'];7,8;16,145;6,9
ts264270;Anatomy of a Scandal;SHOW;2022;TV-MA;['drama', 'thriller'];7;11,678;7,5
ts222333;Arcane;SHOW;2021;TV-14;['scifi', 'action', 'drama', 'animation', 'fantasy'];9;106,45;9,081
ts220305;Squid Game;SHOW;2021;TV-MA;['action', 'thriller', 'drama'];8;361,925;7,821
ts271437;Money Heist (Korean Remake);SHOW;2022;TV-MA;['action', 'drama', 'thriller', 'crime'];5,2;904,326;7,998
tm1082564;The Adam Project;MOVIE;2022;PG-13;['drama', 'action', 'comedy', 'scifi'];6,7;317,154;7,106
ts217231;Heartstopper;SHOW;2022;TV-14;['romance', 'drama'];8,7;165,66;9,027
ts344162;Extraordinary Attorney Woo;SHOW;2022;;['drama'];;511,033;8,4
ts225061;Pieces of Her;SHOW;2022;TV-MA;['drama', 'crime', 'thriller'];6,3;18,516;6,6
ts223537;Maid;SHOW;2021;TV-MA;['drama', 'comedy'];8,4;0,6;8
tm856378;Don't Look Up;MOVIE;2021;R;['comedy', 'drama', 'scifi'];7,2;120,874;7,208
tm674063;The Power of the Dog;MOVIE;2021;R;['drama', 'romance', 'western'];6,8;41,183;6,8
ts356887;How To Build a Sex Room;SHOW;2022;TV-MA;['reality'];5,3;8,976;8,1
ts328671;BASTARD? -Heavy Metal, Dark Fantasy-;SHOW;2022;TV-MA;['animation', 'action', 'scifi', 'comedy', 'fantasy'];6,7;23,009;6,8
ts288808;The Longest Night;SHOW;2022;TV-MA;['action', 'crime', 'drama', 'thriller'];5,8;0,6;6,643
ts319426;You Don't Know Me;SHOW;2021;;['drama', 'crime'];6,9;6,332;6,3
tm1072066;Blasted;MOVIE;2022;;['action', 'comedy', 'scifi'];4,8;41,268;5,3
ts255888;First Kill;SHOW;2022;TV-MA;['thriller', 'drama', 'fantasy', 'horror'];6,4;252,955;8,4
tm1221677;Hello, Goodbye, and Everything in Between;MOVIE;2022;PG-13;['drama', 'comedy', 'romance'];4,9;564,004;5,965
ts306526;Queen;SHOW;2022;TV-MA;['drama'];7,1;8,782;7,3
ts311101;King of Stonks;SHOW;2022;TV-MA;['comedy', 'drama', 'thriller'];6;9,01;6,2
ts241363;Alba;SHOW;2021;TV-MA;['drama'];6,2;87,031;7,1
tm1044289;Interceptor;MOVIE;2022;PG-13;['thriller', 'action', 'drama'];4,5;438,512;6,13
ts312082;Alchemy of Souls;SHOW;2022;TV-14;['drama', 'action', 'thriller', 'scifi', 'comedy', 'fantasy', 'romance'];8,6;108,72;8
ts90093;The Pentaverate;SHOW;2022;TV-MA;['comedy'];6,1;8,239;5,9
ts307973;Murderville;SHOW;2022;TV-MA;['comedy', 'crime'];6,8;5,846;6,2
ts270910;Vikings: Valhalla;SHOW;2022;TV-MA;['war', 'action', 'drama', 'history', 'romance'];7,1;236,161;7,98
tm1080083;The Lost Daughter;MOVIE;2021;R;['drama'];6,7;36,068;6,6
ts296291;Uncle From Another World;SHOW;2022;TV-MA;['scifi'];;64,356;7
ts87242;Shadow and Bone;SHOW;2021;TV-14;['scifi', 'drama', 'fantasy', 'action'];7,6;28,08;8,2
ts302437;Kung Fu Panda: The Dragon Knight;SHOW;2022;TV-Y7;['action', 'animation', 'family', 'fantasy', 'comedy'];5,9;656,832;7,5
tm979026;tick, tick... BOOM!;MOVIE;2021;PG-13;['drama'];7,5;33,246;7,8
ts353837;Web of Make Believe: Death, Lies and the Internet;SHOW;2022;TV-MA;['crime', 'documentation'];6,1;5,959;6,6
ts256072;The Woman in the House Across the Street from the Girl in the Window;SHOW;2022;TV-MA;['thriller', 'crime', 'drama', 'comedy'];6,3;14,902;7
tm404856;Red Notice;MOVIE;2021;PG-13;['thriller', 'action', 'comedy', 'crime'];6,3;311,673;6,775
ts317746;Caf� Minamdang;SHOW;2022;;['drama', 'comedy', 'crime', 'thriller'];7;51,111;7,2
ts354073;The Future Of;SHOW;2022;TV-14;['documentation'];4,7;6,998;6,6
ts256710;Archive 81;SHOW;2022;TV-MA;['drama', 'scifi', 'horror', 'thriller'];7,3;61,695;7,4
ts281927;Stay Close;SHOW;2021;TV-MA;['crime', 'drama', 'thriller'];6,9;11,449;7,2
ts298766;Pirate Gold of Adak Island;SHOW;2022;TV-14;['reality'];4,6;20,51;5,7
ts225855;All of Us Are Dead;SHOW;2022;TV-MA;['action', 'drama', 'scifi', 'horror', 'thriller', 'fantasy'];7,5;491,672;8,452
ts342732;Our Great National Parks;SHOW;2022;TV-PG;['documentation'];7,9;2,583;7,9
ts255037;Resident Evil: Infinite Darkness;SHOW;2021;TV-MA;['scifi', 'animation', 'drama', 'action', 'horror'];5,8;83,312;7,9
tm1232830;Dave Chappelle: What's in a Name?;MOVIE;2022;;['comedy'];;11,947;6
tm1229846;My Daughter's Killer;MOVIE;2022;R;['documentation', 'crime'];6,9;177,035;6,6
tm1201262;Love & Gelato;MOVIE;2022;PG-13;['romance', 'comedy', 'drama'];5,1;146,021;5,35
tm852172;Apollo 10�:  A Space Age Childhood;MOVIE;2022;PG-13;['animation', 'scifi', 'action', 'comedy', 'romance', 'family', 'horror', 'drama'];7,3;8,534;7,2
tm937814;The Alpinist;MOVIE;2021;PG-13;['documentation'];8;8,534;7,7
ts320073;Attack on Pearl Harbor: Minute by Minute;SHOW;2021;TV-14;['documentation', 'history'];7,5;3,377;
